,0
91714,1527096170.14
91715,1527096170.15
91716,1527096170.16
91717,1527096170.17
91718,1527096170.18
91719,1527096170.19
91720,1527096170.2
91721,1527096170.21
91722,1527096170.22
91723,1527096170.23
91724,1527096170.24
91725,1527096170.25
91726,1527096170.26
91727,1527096170.27
91728,1527096170.28
91729,1527096170.29
91730,1527096170.3
91731,1527096170.31
91732,1527096170.32
91733,1527096170.33
91734,1527096170.34
91735,1527096170.35
91736,1527096170.36
91737,1527096170.37
91738,1527096170.38
91739,1527096170.39
91740,1527096170.4
91741,1527096170.41
91742,1527096170.42
91743,1527096170.43
91744,1527096170.44
91745,1527096170.45
91746,1527096170.46
91747,1527096170.47
91748,1527096170.48
91749,1527096170.49
91750,1527096170.5
91751,1527096170.51
91752,1527096170.52
91753,1527096170.53
91754,1527096170.54
91755,1527096170.55
91756,1527096170.56
91757,1527096170.57
91758,1527096170.58
91759,1527096170.59
91760,1527096170.6
91761,1527096170.61
91762,1527096170.62
91763,1527096170.63
91764,1527096170.64
91765,1527096170.65
91766,1527096170.66
91767,1527096170.67
91768,1527096170.68
91769,1527096170.69
91770,1527096170.7
91771,1527096170.71
91772,1527096170.72
91773,1527096170.73
91774,1527096170.74
91775,1527096170.75
91776,1527096170.76
91777,1527096170.77
91778,1527096170.78
91779,1527096170.79
91780,1527096170.8
91781,1527096170.81
91782,1527096170.82
91783,1527096170.83
91784,1527096170.84
91785,1527096170.85
91786,1527096170.86
91787,1527096170.87
91788,1527096170.88
91789,1527096170.89
91790,1527096170.9
91791,1527096170.91
91792,1527096170.92
91793,1527096170.93
91794,1527096170.94
91795,1527096170.95
91796,1527096170.96
91797,1527096170.97
91798,1527096170.98
91799,1527096170.99
91800,1527096171.0
91801,1527096171.01
91802,1527096171.02
91803,1527096171.03
91804,1527096171.04
91805,1527096171.05
91806,1527096171.06
91807,1527096171.07
91808,1527096171.08
91809,1527096171.09
91810,1527096171.1
91811,1527096171.11
91812,1527096171.12
91813,1527096171.13
91814,1527096171.14
91815,1527096171.15
91816,1527096171.16
91817,1527096171.17
91818,1527096171.18
91819,1527096171.19
91820,1527096171.2
91821,1527096171.21
91822,1527096171.22
91823,1527096171.23
91824,1527096171.24
91825,1527096171.25
91826,1527096171.26
91827,1527096171.27
91828,1527096171.28
91829,1527096171.29
91830,1527096171.3
91831,1527096171.31
91832,1527096171.32
91833,1527096171.33
91834,1527096171.34
91835,1527096171.35
91836,1527096171.36
91837,1527096171.37
91838,1527096171.38
91839,1527096171.39
91840,1527096171.4
91841,1527096171.41
91842,1527096171.42
91843,1527096171.43
91844,1527096171.44
91845,1527096171.45
91846,1527096171.46
91847,1527096171.47
91848,1527096171.48
91849,1527096171.49
91850,1527096171.5
91851,1527096171.51
91852,1527096171.52
91853,1527096171.53
91854,1527096171.54
91855,1527096171.55
91856,1527096171.56
91857,1527096171.57
91858,1527096171.58
91859,1527096171.59
91860,1527096171.6
91861,1527096171.61
91862,1527096171.62
91863,1527096171.63
91864,1527096171.64
91865,1527096171.65
91866,1527096171.66
91867,1527096171.67
91868,1527096171.68
91869,1527096171.69
91870,1527096171.7
91871,1527096171.71
91872,1527096171.72
91873,1527096171.73
91874,1527096171.74
91875,1527096171.75
91876,1527096171.76
91877,1527096171.77
91878,1527096171.78
91879,1527096171.79
91880,1527096171.8
91881,1527096171.81
91882,1527096171.82
91883,1527096171.83
91884,1527096171.84
91885,1527096171.85
91886,1527096171.86
91887,1527096171.87
91888,1527096171.88
91889,1527096171.89
91890,1527096171.9
91891,1527096171.91
91892,1527096171.92
91893,1527096171.93
91894,1527096171.94
91895,1527096171.95
91896,1527096171.96
91897,1527096171.97
91898,1527096171.98
91899,1527096171.99
91900,1527096172.0
91901,1527096172.01
91902,1527096172.02
91903,1527096172.03
91904,1527096172.04
91905,1527096172.05
91906,1527096172.06
91907,1527096172.07
91908,1527096172.08
91909,1527096172.09
91910,1527096172.1
91911,1527096172.11
91912,1527096172.12
91913,1527096172.13
91914,1527096172.14
91915,1527096172.15
91916,1527096172.16
91917,1527096172.17
91918,1527096172.18
91919,1527096172.19
91920,1527096172.2
91921,1527096172.21
91922,1527096172.22
91923,1527096172.23
91924,1527096172.24
91925,1527096172.25
91926,1527096172.26
91927,1527096172.27
91928,1527096172.28
91929,1527096172.29
91930,1527096172.3
91931,1527096172.31
91932,1527096172.32
91933,1527096172.33
91934,1527096172.34
91935,1527096172.35
91936,1527096172.36
91937,1527096172.37
91938,1527096172.38
91939,1527096172.39
91940,1527096172.4
91941,1527096172.41
91942,1527096172.42
91943,1527096172.43
91944,1527096172.44
91945,1527096172.45
91946,1527096172.46
91947,1527096172.47
91948,1527096172.48
91949,1527096172.49
91950,1527096172.5
91951,1527096172.51
91952,1527096172.52
91953,1527096172.53
91954,1527096172.54
91955,1527096172.55
91956,1527096172.56
91957,1527096172.57
91958,1527096172.58
91959,1527096172.59
91960,1527096172.6
91961,1527096172.61
91962,1527096172.62
91963,1527096172.63
91964,1527096172.64
91965,1527096172.65
91966,1527096172.66
91967,1527096172.67
91968,1527096172.68
91969,1527096172.69
91970,1527096172.7
91971,1527096172.71
91972,1527096172.72
91973,1527096172.73
91974,1527096172.74
91975,1527096172.75
91976,1527096172.76
91977,1527096172.77
91978,1527096172.78
91979,1527096172.79
91980,1527096172.8
91981,1527096172.81
91982,1527096172.82
91983,1527096172.83
91984,1527096172.84
91985,1527096172.85
91986,1527096172.86
91987,1527096172.87
91988,1527096172.88
91989,1527096172.89
91990,1527096172.9
91991,1527096172.91
91992,1527096172.92
91993,1527096172.93
91994,1527096172.94
91995,1527096172.95
91996,1527096172.96
91997,1527096172.97
91998,1527096172.98
91999,1527096172.99
92000,1527096173.0
92001,1527096173.01
92002,1527096173.02
92003,1527096173.03
92004,1527096173.04
92005,1527096173.05
92006,1527096173.06
92007,1527096173.07
92008,1527096173.08
92009,1527096173.09
92010,1527096173.1
92011,1527096173.11
92012,1527096173.12
92013,1527096173.13
92014,1527096173.14
92015,1527096173.15
92016,1527096173.16
92017,1527096173.17
92018,1527096173.18
92019,1527096173.19
92020,1527096173.2
92021,1527096173.21
92022,1527096173.22
92023,1527096173.23
92024,1527096173.24
92025,1527096173.25
92026,1527096173.26
92027,1527096173.27
92028,1527096173.28
92029,1527096173.29
92030,1527096173.3
92031,1527096173.31
92032,1527096173.32
92033,1527096173.33
92034,1527096173.34
92035,1527096173.35
92036,1527096173.36
92037,1527096173.37
92038,1527096173.38
92039,1527096173.39
92040,1527096173.4
92041,1527096173.41
92042,1527096173.42
92043,1527096173.43
92044,1527096173.44
92045,1527096173.45
92046,1527096173.46
92047,1527096173.47
92048,1527096173.48
92049,1527096173.49
92050,1527096173.5
92051,1527096173.51
92052,1527096173.52
92053,1527096173.53
92054,1527096173.54
92055,1527096173.55
92056,1527096173.56
92057,1527096173.57
92058,1527096173.58
92059,1527096173.59
92060,1527096173.6
92061,1527096173.61
92062,1527096173.62
92063,1527096173.63
92064,1527096173.64
92065,1527096173.65
92066,1527096173.66
92067,1527096173.67
92068,1527096173.68
92069,1527096173.69
92070,1527096173.7
92071,1527096173.71
92072,1527096173.72
92073,1527096173.73
92074,1527096173.74
92075,1527096173.75
92076,1527096173.76
92077,1527096173.77
92078,1527096173.78
92079,1527096173.79
92080,1527096173.8
92081,1527096173.81
92082,1527096173.82
92083,1527096173.83
92084,1527096173.84
92085,1527096173.85
92086,1527096173.86
92087,1527096173.87
92088,1527096173.88
92089,1527096173.89
92090,1527096173.9
92091,1527096173.91
92092,1527096173.92
92093,1527096173.93
92094,1527096173.94
92095,1527096173.95
92096,1527096173.96
92097,1527096173.97
92098,1527096173.98
92099,1527096173.99
92100,1527096174.0
92101,1527096174.01
92102,1527096174.02
92103,1527096174.03
92104,1527096174.04
92105,1527096174.05
92106,1527096174.06
92107,1527096174.07
92108,1527096174.08
92109,1527096174.09
92110,1527096174.1
92111,1527096174.11
92112,1527096174.12
92113,1527096174.13
92114,1527096174.14
92115,1527096174.15
92116,1527096174.16
92117,1527096174.17
92118,1527096174.18
92119,1527096174.19
92120,1527096174.2
92121,1527096174.21
92122,1527096174.22
92123,1527096174.23
92124,1527096174.24
92125,1527096174.25
92126,1527096174.26
92127,1527096174.27
92128,1527096174.28
92129,1527096174.29
92130,1527096174.3
92131,1527096174.31
92132,1527096174.32
92133,1527096174.33
92134,1527096174.34
92135,1527096174.35
92136,1527096174.36
92137,1527096174.37
92138,1527096174.38
92139,1527096174.39
92140,1527096174.4
92141,1527096174.41
92142,1527096174.42
92143,1527096174.43
92144,1527096174.44
92145,1527096174.45
92146,1527096174.46
92147,1527096174.47
92148,1527096174.48
92149,1527096174.49
92150,1527096174.5
92151,1527096174.51
92152,1527096174.52
92153,1527096174.53
92154,1527096174.54
92155,1527096174.55
92156,1527096174.56
92157,1527096174.57
92158,1527096174.58
92159,1527096174.59
92160,1527096174.6
92161,1527096174.61
92162,1527096174.62
92163,1527096174.63
92164,1527096174.64
92165,1527096174.65
92166,1527096174.66
92167,1527096174.67
92168,1527096174.68
92169,1527096174.69
92170,1527096174.7
92171,1527096174.71
92172,1527096174.72
92173,1527096174.73
92174,1527096174.74
92175,1527096174.75
92176,1527096174.76
92177,1527096174.77
92178,1527096174.78
92179,1527096174.79
92180,1527096174.8
92181,1527096174.81
92182,1527096174.82
92183,1527096174.83
92184,1527096174.84
92185,1527096174.85
92186,1527096174.86
92187,1527096174.87
92188,1527096174.88
92189,1527096174.89
92190,1527096174.9
92191,1527096174.91
92192,1527096174.92
92193,1527096174.93
92194,1527096174.94
92195,1527096174.95
92196,1527096174.96
92197,1527096174.97
92198,1527096174.98
92199,1527096174.99
92200,1527096175.0
92201,1527096175.01
92202,1527096175.02
92203,1527096175.03
92204,1527096175.04
92205,1527096175.05
92206,1527096175.06
92207,1527096175.07
92208,1527096175.08
92209,1527096175.09
92210,1527096175.1
92211,1527096175.11
92212,1527096175.12
92213,1527096175.13
92214,1527096175.14
92215,1527096175.15
92216,1527096175.16
92217,1527096175.17
92218,1527096175.18
92219,1527096175.19
92220,1527096175.2
92221,1527096175.21
92222,1527096175.22
92223,1527096175.23
92224,1527096175.24
92225,1527096175.25
92226,1527096175.26
92227,1527096175.27
92228,1527096175.28
92229,1527096175.29
92230,1527096175.3
92231,1527096175.31
92232,1527096175.32
92233,1527096175.33
92234,1527096175.34
92235,1527096175.35
92236,1527096175.36
92237,1527096175.37
92238,1527096175.38
92239,1527096175.39
92240,1527096175.4
92241,1527096175.41
92242,1527096175.42
92243,1527096175.43
92244,1527096175.44
92245,1527096175.45
92246,1527096175.46
92247,1527096175.47
92248,1527096175.48
92249,1527096175.49
92250,1527096175.5
92251,1527096175.51
92252,1527096175.52
92253,1527096175.53
92254,1527096175.54
92255,1527096175.55
92256,1527096175.56
92257,1527096175.57
92258,1527096175.58
92259,1527096175.59
92260,1527096175.6
92261,1527096175.61
92262,1527096175.62
92263,1527096175.63
92264,1527096175.64
92265,1527096175.65
92266,1527096175.66
92267,1527096175.67
92268,1527096175.68
92269,1527096175.69
92270,1527096175.7
92271,1527096175.71
92272,1527096175.72
92273,1527096175.73
92274,1527096175.74
92275,1527096175.75
92276,1527096175.76
92277,1527096175.77
92278,1527096175.78
92279,1527096175.79
92280,1527096175.8
92281,1527096175.81
92282,1527096175.82
92283,1527096175.83
92284,1527096175.84
92285,1527096175.85
92286,1527096175.86
92287,1527096175.87
92288,1527096175.88
92289,1527096175.89
92290,1527096175.9
92291,1527096175.91
92292,1527096175.92
92293,1527096175.93
92294,1527096175.94
92295,1527096175.95
92296,1527096175.96
92297,1527096175.97
92298,1527096175.98
92299,1527096175.99
92300,1527096176.0
92301,1527096176.01
92302,1527096176.02
92303,1527096176.03
92304,1527096176.04
92305,1527096176.05
92306,1527096176.06
92307,1527096176.07
92308,1527096176.08
92309,1527096176.09
92310,1527096176.1
92311,1527096176.11
92312,1527096176.12
92313,1527096176.13
92314,1527096176.14
92315,1527096176.15
92316,1527096176.16
92317,1527096176.17
92318,1527096176.18
92319,1527096176.19
92320,1527096176.2
92321,1527096176.21
92322,1527096176.22
92323,1527096176.23
92324,1527096176.24
92325,1527096176.25
92326,1527096176.26
92327,1527096176.27
92328,1527096176.28
92329,1527096176.29
92330,1527096176.3
92331,1527096176.31
92332,1527096176.32
92333,1527096176.33
92334,1527096176.34
92335,1527096176.35
92336,1527096176.36
92337,1527096176.37
92338,1527096176.38
92339,1527096176.39
92340,1527096176.4
92341,1527096176.41
92342,1527096176.42
92343,1527096176.43
92344,1527096176.44
92345,1527096176.45
92346,1527096176.46
92347,1527096176.47
92348,1527096176.48
92349,1527096176.49
92350,1527096176.5
92351,1527096176.51
92352,1527096176.52
92353,1527096176.53
92354,1527096176.54
92355,1527096176.55
92356,1527096176.56
92357,1527096176.57
92358,1527096176.58
92359,1527096176.59
92360,1527096176.6
92361,1527096176.61
92362,1527096176.62
92363,1527096176.63
92364,1527096176.64
92365,1527096176.65
92366,1527096176.66
92367,1527096176.67
92368,1527096176.68
92369,1527096176.69
92370,1527096176.7
92371,1527096176.71
92372,1527096176.72
92373,1527096176.73
92374,1527096176.74
92375,1527096176.75
92376,1527096176.76
92377,1527096176.77
92378,1527096176.78
92379,1527096176.79
92380,1527096176.8
92381,1527096176.81
92382,1527096176.82
92383,1527096176.83
92384,1527096176.84
92385,1527096176.85
92386,1527096176.86
92387,1527096176.87
92388,1527096176.88
92389,1527096176.89
92390,1527096176.9
92391,1527096176.91
92392,1527096176.92
92393,1527096176.93
92394,1527096176.94
92395,1527096176.95
92396,1527096176.96
92397,1527096176.97
92398,1527096176.98
92399,1527096176.99
92400,1527096177.0
92401,1527096177.01
92402,1527096177.02
92403,1527096177.03
92404,1527096177.04
92405,1527096177.05
92406,1527096177.06
92407,1527096177.07
92408,1527096177.08
92409,1527096177.09
92410,1527096177.1
92411,1527096177.11
92412,1527096177.12
92413,1527096177.13
92414,1527096177.14
92415,1527096177.15
92416,1527096177.16
92417,1527096177.17
92418,1527096177.18
92419,1527096177.19
92420,1527096177.2
92421,1527096177.21
92422,1527096177.22
92423,1527096177.23
92424,1527096177.24
92425,1527096177.25
92426,1527096177.26
92427,1527096177.27
92428,1527096177.28
92429,1527096177.29
92430,1527096177.3
92431,1527096177.31
92432,1527096177.32
92433,1527096177.33
92434,1527096177.34
92435,1527096177.35
92436,1527096177.36
92437,1527096177.37
92438,1527096177.38
92439,1527096177.39
92440,1527096177.4
92441,1527096177.41
92442,1527096177.42
92443,1527096177.43
92444,1527096177.44
92445,1527096177.45
92446,1527096177.46
92447,1527096177.47
92448,1527096177.48
92449,1527096177.49
92450,1527096177.5
92451,1527096177.51
92452,1527096177.52
92453,1527096177.53
92454,1527096177.54
92455,1527096177.55
92456,1527096177.56
92457,1527096177.57
92458,1527096177.58
92459,1527096177.59
92460,1527096177.6
92461,1527096177.61
92462,1527096177.62
92463,1527096177.63
92464,1527096177.64
92465,1527096177.65
92466,1527096177.66
92467,1527096177.67
92468,1527096177.68
92469,1527096177.69
92470,1527096177.7
92471,1527096177.71
92472,1527096177.72
92473,1527096177.73
92474,1527096177.74
92475,1527096177.75
92476,1527096177.76
92477,1527096177.77
92478,1527096177.78
92479,1527096177.79
92480,1527096177.8
92481,1527096177.81
92482,1527096177.82
92483,1527096177.83
92484,1527096177.84
92485,1527096177.85
92486,1527096177.86
92487,1527096177.87
92488,1527096177.88
92489,1527096177.89
92490,1527096177.9
92491,1527096177.91
92492,1527096177.92
92493,1527096177.93
92494,1527096177.94
92495,1527096177.95
92496,1527096177.96
92497,1527096177.97
92498,1527096177.98
92499,1527096177.99
92500,1527096178.0
92501,1527096178.01
92502,1527096178.02
92503,1527096178.03
92504,1527096178.04
92505,1527096178.05
92506,1527096178.06
92507,1527096178.07
92508,1527096178.08
92509,1527096178.09
92510,1527096178.1
92511,1527096178.11
92512,1527096178.12
92513,1527096178.13
92514,1527096178.14
92515,1527096178.15
92516,1527096178.16
92517,1527096178.17
92518,1527096178.18
92519,1527096178.19
92520,1527096178.2
92521,1527096178.21
92522,1527096178.22
92523,1527096178.23
92524,1527096178.24
92525,1527096178.25
92526,1527096178.26
92527,1527096178.27
92528,1527096178.28
92529,1527096178.29
92530,1527096178.3
92531,1527096178.31
92532,1527096178.32
92533,1527096178.33
92534,1527096178.34
92535,1527096178.35
92536,1527096178.36
92537,1527096178.37
92538,1527096178.38
92539,1527096178.39
92540,1527096178.4
92541,1527096178.41
92542,1527096178.42
92543,1527096178.43
92544,1527096178.44
92545,1527096178.45
92546,1527096178.46
92547,1527096178.47
92548,1527096178.48
92549,1527096178.49
92550,1527096178.5
92551,1527096178.51
92552,1527096178.52
92553,1527096178.53
92554,1527096178.54
92555,1527096178.55
92556,1527096178.56
92557,1527096178.57
92558,1527096178.58
92559,1527096178.59
92560,1527096178.6
92561,1527096178.61
92562,1527096178.62
92563,1527096178.63
92564,1527096178.64
92565,1527096178.65
92566,1527096178.66
92567,1527096178.67
92568,1527096178.68
92569,1527096178.69
92570,1527096178.7
92571,1527096178.71
92572,1527096178.72
92573,1527096178.73
92574,1527096178.74
92575,1527096178.75
92576,1527096178.76
92577,1527096178.77
92578,1527096178.78
92579,1527096178.79
92580,1527096178.8
92581,1527096178.81
92582,1527096178.82
92583,1527096178.83
92584,1527096178.84
92585,1527096178.85
92586,1527096178.86
92587,1527096178.87
92588,1527096178.88
92589,1527096178.89
92590,1527096178.9
92591,1527096178.91
92592,1527096178.92
92593,1527096178.93
92594,1527096178.94
92595,1527096178.95
92596,1527096178.96
92597,1527096178.97
92598,1527096178.98
92599,1527096178.99
92600,1527096179.0
92601,1527096179.01
92602,1527096179.02
92603,1527096179.03
92604,1527096179.04
92605,1527096179.05
92606,1527096179.06
92607,1527096179.07
92608,1527096179.08
92609,1527096179.09
92610,1527096179.1
92611,1527096179.11
92612,1527096179.12
92613,1527096179.13
92614,1527096179.14
92615,1527096179.15
92616,1527096179.16
92617,1527096179.17
92618,1527096179.18
92619,1527096179.19
92620,1527096179.2
92621,1527096179.21
92622,1527096179.22
92623,1527096179.23
92624,1527096179.24
92625,1527096179.25
92626,1527096179.26
92627,1527096179.27
92628,1527096179.28
92629,1527096179.29
92630,1527096179.3
92631,1527096179.31
92632,1527096179.32
92633,1527096179.33
92634,1527096179.34
92635,1527096179.35
92636,1527096179.36
92637,1527096179.37
92638,1527096179.38
92639,1527096179.39
92640,1527096179.4
92641,1527096179.41
92642,1527096179.42
92643,1527096179.43
92644,1527096179.44
92645,1527096179.45
92646,1527096179.46
92647,1527096179.47
92648,1527096179.48
92649,1527096179.49
92650,1527096179.5
92651,1527096179.51
92652,1527096179.52
92653,1527096179.53
92654,1527096179.54
92655,1527096179.55
92656,1527096179.56
92657,1527096179.57
92658,1527096179.58
92659,1527096179.59
92660,1527096179.6
92661,1527096179.61
92662,1527096179.62
92663,1527096179.63
92664,1527096179.64
92665,1527096179.65
92666,1527096179.66
92667,1527096179.67
92668,1527096179.68
92669,1527096179.69
92670,1527096179.7
92671,1527096179.71
92672,1527096179.72
92673,1527096179.73
92674,1527096179.74
92675,1527096179.75
92676,1527096179.76
92677,1527096179.77
92678,1527096179.78
92679,1527096179.79
92680,1527096179.8
92681,1527096179.81
92682,1527096179.82
92683,1527096179.83
92684,1527096179.84
92685,1527096179.85
92686,1527096179.86
92687,1527096179.87
92688,1527096179.88
92689,1527096179.89
92690,1527096179.9
92691,1527096179.91
92692,1527096179.92
92693,1527096179.93
92694,1527096179.94
92695,1527096179.95
92696,1527096179.96
92697,1527096179.97
92698,1527096179.98
92699,1527096179.99
92700,1527096180.0
92701,1527096180.01
92702,1527096180.02
92703,1527096180.03
92704,1527096180.04
92705,1527096180.05
92706,1527096180.06
92707,1527096180.07
92708,1527096180.08
92709,1527096180.09
92710,1527096180.1
92711,1527096180.11
92712,1527096180.12
92713,1527096180.13
92714,1527096180.14
92715,1527096180.15
92716,1527096180.16
92717,1527096180.17
92718,1527096180.18
92719,1527096180.19
92720,1527096180.2
92721,1527096180.21
92722,1527096180.22
92723,1527096180.23
92724,1527096180.24
92725,1527096180.25
92726,1527096180.26
92727,1527096180.27
92728,1527096180.28
92729,1527096180.29
92730,1527096180.3
92731,1527096180.31
92732,1527096180.32
92733,1527096180.33
92734,1527096180.34
92735,1527096180.35
92736,1527096180.36
92737,1527096180.37
92738,1527096180.38
92739,1527096180.39
92740,1527096180.4
92741,1527096180.41
92742,1527096180.42
92743,1527096180.43
92744,1527096180.44
92745,1527096180.45
92746,1527096180.46
92747,1527096180.47
92748,1527096180.48
92749,1527096180.49
92750,1527096180.5
92751,1527096180.51
92752,1527096180.52
92753,1527096180.53
92754,1527096180.54
92755,1527096180.55
92756,1527096180.56
92757,1527096180.57
92758,1527096180.58
92759,1527096180.59
92760,1527096180.6
92761,1527096180.61
92762,1527096180.62
92763,1527096180.63
92764,1527096180.64
92765,1527096180.65
92766,1527096180.66
92767,1527096180.67
92768,1527096180.68
92769,1527096180.69
92770,1527096180.7
92771,1527096180.71
92772,1527096180.72
92773,1527096180.73
92774,1527096180.74
92775,1527096180.75
92776,1527096180.76
92777,1527096180.77
92778,1527096180.78
92779,1527096180.79
92780,1527096180.8
92781,1527096180.81
92782,1527096180.82
92783,1527096180.83
92784,1527096180.84
92785,1527096180.85
92786,1527096180.86
92787,1527096180.87
92788,1527096180.88
92789,1527096180.89
92790,1527096180.9
92791,1527096180.91
92792,1527096180.92
92793,1527096180.93
92794,1527096180.94
92795,1527096180.95
92796,1527096180.96
92797,1527096180.97
92798,1527096180.98
92799,1527096180.99
92800,1527096181.0
92801,1527096181.01
92802,1527096181.02
92803,1527096181.03
92804,1527096181.04
92805,1527096181.05
92806,1527096181.06
92807,1527096181.07
92808,1527096181.08
92809,1527096181.09
92810,1527096181.1
92811,1527096181.11
92812,1527096181.12
92813,1527096181.13
92814,1527096181.14
92815,1527096181.15
92816,1527096181.16
92817,1527096181.17
92818,1527096181.18
92819,1527096181.19
92820,1527096181.2
92821,1527096181.21
92822,1527096181.22
92823,1527096181.23
92824,1527096181.24
92825,1527096181.25
92826,1527096181.26
92827,1527096181.27
92828,1527096181.28
92829,1527096181.29
92830,1527096181.3
92831,1527096181.31
92832,1527096181.32
92833,1527096181.33
92834,1527096181.34
92835,1527096181.35
92836,1527096181.36
92837,1527096181.37
92838,1527096181.38
92839,1527096181.39
92840,1527096181.4
92841,1527096181.41
92842,1527096181.42
92843,1527096181.43
92844,1527096181.44
92845,1527096181.45
92846,1527096181.46
92847,1527096181.47
92848,1527096181.48
92849,1527096181.49
92850,1527096181.5
92851,1527096181.51
92852,1527096181.52
92853,1527096181.53
92854,1527096181.54
92855,1527096181.55
92856,1527096181.56
92857,1527096181.57
92858,1527096181.58
92859,1527096181.59
92860,1527096181.6
92861,1527096181.61
92862,1527096181.62
92863,1527096181.63
92864,1527096181.64
92865,1527096181.65
92866,1527096181.66
92867,1527096181.67
92868,1527096181.68
92869,1527096181.69
92870,1527096181.7
92871,1527096181.71
92872,1527096181.72
92873,1527096181.73
92874,1527096181.74
92875,1527096181.75
92876,1527096181.76
92877,1527096181.77
92878,1527096181.78
92879,1527096181.79
92880,1527096181.8
92881,1527096181.81
92882,1527096181.82
92883,1527096181.83
92884,1527096181.84
92885,1527096181.85
92886,1527096181.86
92887,1527096181.87
92888,1527096181.88
92889,1527096181.89
92890,1527096181.9
92891,1527096181.91
92892,1527096181.92
92893,1527096181.93
92894,1527096181.94
92895,1527096181.95
92896,1527096181.96
92897,1527096181.97
92898,1527096181.98
92899,1527096181.99
92900,1527096182.0
92901,1527096182.01
92902,1527096182.02
92903,1527096182.03
92904,1527096182.04
92905,1527096182.05
92906,1527096182.06
92907,1527096182.07
92908,1527096182.08
92909,1527096182.09
92910,1527096182.1
92911,1527096182.11
92912,1527096182.12
92913,1527096182.13
92914,1527096182.14
92915,1527096182.15
92916,1527096182.16
92917,1527096182.17
92918,1527096182.18
92919,1527096182.19
92920,1527096182.2
92921,1527096182.21
92922,1527096182.22
92923,1527096182.23
92924,1527096182.24
92925,1527096182.25
92926,1527096182.26
92927,1527096182.27
92928,1527096182.28
92929,1527096182.29
92930,1527096182.3
92931,1527096182.31
92932,1527096182.32
92933,1527096182.33
92934,1527096182.34
92935,1527096182.35
92936,1527096182.36
92937,1527096182.37
92938,1527096182.38
92939,1527096182.39
92940,1527096182.4
92941,1527096182.41
92942,1527096182.42
92943,1527096182.43
92944,1527096182.44
92945,1527096182.45
92946,1527096182.46
92947,1527096182.47
92948,1527096182.48
92949,1527096182.49
92950,1527096182.5
92951,1527096182.51
92952,1527096182.52
92953,1527096182.53
92954,1527096182.54
92955,1527096182.55
92956,1527096182.56
92957,1527096182.57
92958,1527096182.58
92959,1527096182.59
92960,1527096182.6
92961,1527096182.61
92962,1527096182.62
92963,1527096182.63
92964,1527096182.64
92965,1527096182.65
92966,1527096182.66
92967,1527096182.67
92968,1527096182.68
92969,1527096182.69
92970,1527096182.7
92971,1527096182.71
92972,1527096182.72
92973,1527096182.73
92974,1527096182.74
92975,1527096182.75
92976,1527096182.76
92977,1527096182.77
92978,1527096182.78
92979,1527096182.79
92980,1527096182.8
92981,1527096182.81
92982,1527096182.82
92983,1527096182.83
92984,1527096182.84
92985,1527096182.85
92986,1527096182.86
92987,1527096182.87
92988,1527096182.88
92989,1527096182.89
92990,1527096182.9
92991,1527096182.91
92992,1527096182.92
92993,1527096182.93
92994,1527096182.94
92995,1527096182.95
92996,1527096182.96
92997,1527096182.97
92998,1527096182.98
92999,1527096182.99
93000,1527096183.0
93001,1527096183.01
93002,1527096183.02
93003,1527096183.03
93004,1527096183.04
93005,1527096183.05
93006,1527096183.06
93007,1527096183.07
93008,1527096183.08
93009,1527096183.09
93010,1527096183.1
93011,1527096183.11
93012,1527096183.12
93013,1527096183.13
93014,1527096183.14
93015,1527096183.15
93016,1527096183.16
93017,1527096183.17
93018,1527096183.18
93019,1527096183.19
93020,1527096183.2
93021,1527096183.21
93022,1527096183.22
93023,1527096183.23
93024,1527096183.24
93025,1527096183.25
93026,1527096183.26
93027,1527096183.27
93028,1527096183.28
93029,1527096183.29
93030,1527096183.3
93031,1527096183.31
93032,1527096183.32
93033,1527096183.33
93034,1527096183.34
93035,1527096183.35
93036,1527096183.36
93037,1527096183.37
93038,1527096183.38
93039,1527096183.39
93040,1527096183.4
93041,1527096183.41
93042,1527096183.42
93043,1527096183.43
93044,1527096183.44
93045,1527096183.45
93046,1527096183.46
93047,1527096183.47
93048,1527096183.48
93049,1527096183.49
93050,1527096183.5
93051,1527096183.51
93052,1527096183.52
93053,1527096183.53
93054,1527096183.54
93055,1527096183.55
93056,1527096183.56
93057,1527096183.57
93058,1527096183.58
93059,1527096183.59
93060,1527096183.6
93061,1527096183.61
93062,1527096183.62
93063,1527096183.63
93064,1527096183.64
93065,1527096183.65
93066,1527096183.66
93067,1527096183.67
93068,1527096183.68
93069,1527096183.69
93070,1527096183.7
93071,1527096183.71
93072,1527096183.72
93073,1527096183.73
93074,1527096183.74
93075,1527096183.75
93076,1527096183.76
93077,1527096183.77
93078,1527096183.78
93079,1527096183.79
93080,1527096183.8
93081,1527096183.81
93082,1527096183.82
93083,1527096183.83
93084,1527096183.84
93085,1527096183.85
93086,1527096183.86
93087,1527096183.87
93088,1527096183.88
93089,1527096183.89
93090,1527096183.9
93091,1527096183.91
93092,1527096183.92
93093,1527096183.93
93094,1527096183.94
93095,1527096183.95
93096,1527096183.96
93097,1527096183.97
93098,1527096183.98
93099,1527096183.99
93100,1527096184.0
93101,1527096184.01
93102,1527096184.02
93103,1527096184.03
93104,1527096184.04
93105,1527096184.05
93106,1527096184.06
93107,1527096184.07
93108,1527096184.08
93109,1527096184.09
93110,1527096184.1
93111,1527096184.11
93112,1527096184.12
